IP LINLIN 
 
DP 0.0 1.0
DP 1.8367346938775508 0.9989726963751682
DP 3.6734693877551017 0.995895006911623
DP 5.5102040816326525 0.9907795784955328
DP 7.346938775510203 0.9836474315195148
DP 9.183673469387754 0.9745278735053344
DP 11.020408163265305 0.9634583786730109
DP 12.857142857142858 0.9504844339512096
DP 14.693877551020407 0.9356593520616947
DP 16.53061224489796 0.9190440524459202
DP 18.36734693877551 0.9007068109339783
DP 20.20408163265306 0.8807229791845673
DP 22.04081632653061 0.8591746750488638
DP 23.87755102040816 0.8361504451306584
DP 25.714285714285715 0.8117449009293668
DP 27.551020408163264 0.7860583300610849
DP 29.387755102040813 0.7591962841552626
DP 31.224489795918362 0.7312691451204177
DP 33.06122448979592 0.702391671561197
DP 34.897959183673464 0.672682527210654
DP 36.73469387755102 0.6422637933155163
DP 38.57142857142858 0.6112604669781572
DP 40.40816326530612 0.5797999475166896
DP 42.244897959183675 0.548011512953841
DP 44.08163265306122 0.5160257887858278
DP 45.91836734693877 0.48397421121417256
DP 47.75510204081632 0.45198848704615924
DP 49.59183673469387 0.42020005248331055
DP 51.42857142857143 0.3887395330218429
DP 53.265306122448976 0.3577362066844838
DP 55.10204081632653 0.3273174727893462
DP 56.938775510204074 0.29760832843880314
DP 58.77551020408163 0.2687308548795825
DP 60.61224489795919 0.2408037158447375
DP 62.448979591836725 0.2139416699389153
DP 64.28571428571428 0.18825509907063329
DP 66.12244897959184 0.16384955486934175
DP 67.95918367346938 0.14082532495113625
DP 69.79591836734693 0.11927702081543291
DP 71.63265306122449 0.09929318906602172
DP 73.46938775510203 0.0809559475540798
DP 75.3061224489796 0.06434064793830539
DP 77.14285714285715 0.049515566048790455
DP 78.97959183673468 0.03654162132698919
DP 80.81632653061224 0.025472126494665695
DP 82.65306122448979 0.016352568480485344
DP 84.48979591836735 0.009220421504467346
DP 86.32653061224488 0.004104993088376978
DP 88.16326530612244 0.001027303624831839
DP 90.0 3.749399456654644e-33
EN
